Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,41,0.13861109823635837,0.0003542335811371825,1.0000022632642758,0.04432378417595717,69.78828859729894,0.23141885680717422,0.9948248906112842,0.7442670502558691,0.0002555842778070291,0.0003982809360186093,0.34884841757765006,0.027040949302111872,0.13861109823635837,0.0003542335811371825,69.78828859729894,0.23141885680717422,24.247696475725046,0.10151360433223061,0,35.78424678486622,19
1,X,281,0.1332425953015427,0.0003268883821352714,1.0000090638159074,0.015324612899932366,78.80272791955628,0.25271062822972823,0.43958456147397307,0.7787044321759635,0.0001740152690166216,0.0003719608085890864,0.34172096582090805,0.027366305299319105,0.1332425953015427,0.0003268883821352714,78.80272791955628,0.25271062822972823,26.319296050239625,0.10626901965198185,0,29.58444833640393,19
1,X,872,0.134528586102732,0.0003419869078169626,1.000003653936592,0.03951450118916522,77.37032276851565,0.2550949199174255,0.9952952063054488,0.7428249100646338,0.0013939444013915862,0.0003879510295161071,0.3567307440022217,0.030919829611194716,0.134528586102732,0.0003419869078169626,77.37032276851565,0.2550949199174255,26.090290850814128,0.10862141133196773,0,28.42435180984904,19
1,X,1783,0.13170671210656013,0.0003324917843001899,1.0000170921163476,0.043742838691877395,79.90486303592128,0.25662951558766167,0.9958609968104795,0.7409754790603218,0.0010480992235651122,0.00036621382353468505,0.44113729491971665,0.03397385087719604,0.13170671210656013,0.0003324917843001899,79.90486303592128,0.25662951558766167,26.379772986699976,0.10776378694998176,0,31.852722648461953,19
1,X,2063,0.13233820414711978,0.0003000198130842821,1.000011108104537,0.0446901743309126,79.2155242269253,0.23716567978885195,0.995855902689775,0.7409927546355193,0.0010928162230154257,0.00034017720116359516,0.34099356386128193,0.02621238449469601,0.13233820414711978,0.0003000198130842821,79.2155242269253,0.23716567978885195,26.27758633708934,0.09868349314702946,0,28.015885265834207,19
1,X,sum,-3.319468423869625e-05,0.001461578490692616,0.5278420463594762,0.028921698320677598,0.24514591331330993,1.2264605054982132,0.9900000000054819,0.2601349124799807,0.00038450278942532665,0.48666426339228774,0.3,0.022311344804016014,-3.319468423869625e-05,0.001461578490692616,0.24514591331330993,1.2264605054982132,-2.0397790819899523e-05,0.0009039040239386969,0,2.2500000000000004,19
10,Y,41,0.1324889525830626,0.00033364479318048637,1.0000064786503713,0.01847083803606875,73.82130038592899,0.24633865528339527,0.3680725549162835,0.5147305174569805,-0.00018509275717083225,0.0003756665113208914,0.3907428705605532,0.028591174769794198,0.1324889525830626,0.00033364479318048637,73.82130038592899,0.24633865528339527,24.516094801006812,0.10249090961050529,0,33.982712386825185,19
10,Y,281,0.12253132286273853,0.00032803307761857805,0.5000000001142167,1.0506851284970484,82.61811063748476,0.3017411555452725,0.995811876563346,0.004652581855189575,-0.0003086976794242067,0.0003412655907479132,0.36072688421218113,0.06112314970174365,0.12253132286273853,0.00032803307761857805,82.61811063748476,0.3017411555452725,25.375366026996677,0.11490843237159888,0,15.686825461403815,19
10,Y,872,0.12374816201757574,0.0002888111980682689,0.9999987691893305,0.014705879356117557,81.9721670083923,0.27127563342452277,0.9604732308453947,0.5082468218142652,0.0003599205146124341,0.00035172803409300857,0.3283017247862123,0.025102724792129327,0.12374816201757574,0.0002888111980682689,81.9721670083923,0.27127563342452277,25.426999097912304,0.10296771799684895,0,22.74773843150851,19
10,Y,1783,0.12151253404581626,0.00029565037765945926,1.000010338700775,0.10183002168779204,83.59050912122609,0.27456947850037494,0.8328649528930759,0.8247449371428086,-0.0005736170588837167,0.00033967621793992394,0.40846263764800755,0.02996063668274493,0.12151253404581626,0.00029565037765945926,83.59050912122609,0.27456947850037494,25.46056180177092,0.10407466074864502,0,24.018828709561955,19
10,Y,2063,0.12239733098170048,4.0883551170650846e-07,0.99707872057501,0.7869637112632932,82.41612769770336,0.0004150346515885417,0.9999999999991448,0.12175564025456637,-0.0005485565718583199,6.495300244378383e-07,0.38006088458872167,5.1621192102002667e-05,0.12239733098170048,4.0883551170650846e-07,82.41612769770336,0.0004150346515885417,25.28564796364879,0.00015279910721716116,0,40.91185545568724,19
10,Y,sum,-0.000135970540016944,0.0013391458362405912,0.519914584003579,0.008624427886528719,1.1,0.9873125120721375,0.99,0.2601349124837729,-0.001012625423890937,0.48666426339228774,0.3,0.02231134480405403,-0.000135970540016944,0.0013391458362405912,1.1,0.9873125120721375,-0.0003749103601356495,0.003707716587231752,0,2.2500000000000004,19
2,Y,41,0.13777462445325628,0.0005922502472624851,1.390674659713701,0.5890068732144396,70.82935053105791,0.3347134492981212,0.938240233172446,0.1415696701368353,0.001708568180533886,0.0003962232389636567,0.3842712413535724,0.041461758627886675,0.13777462445325628,0.0005922502472624851,70.82935053105791,0.3347134492981212,24.46089985715514,0.15626346621620252,0,10.838634764415442,19
2,Y,281,0.12793767593520836,0.0004927093181179697,0.6306688459085563,0.35537509075411156,79.46217355568145,0.2906657526323073,0.9885598650656147,0.030878706972649272,0.0006057405158795332,0.0003499726971531965,0.3297815554769482,0.07237599159528318,0.12793767593520836,0.0004927093181179697,79.46217355568145,0.2906657526323073,25.482898927745605,0.13535189827996022,0,21.777016427415163,19
