"ScanNumber, ScanName, ScanPointNumber, corr_Xcoord in mm per BX, corr_Ycoord in mm per BX"
Scan_1
4,X4,7,"{'281': -0.0015204743017773158, '1783': -0.0014911055891378023, '872': -0.0014594880348903889, '2063': -0.0016159723915989588, '41': -0.0014607087657169291}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,8,"{'281': -0.0016395192750735523, '1783': -0.0016117911662795012, '872': -0.0015681595659043487, '2063': -0.0017431308530008005, '41': -0.0015531363577971702}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,9,"{'281': -0.0016706201867856586, '1783': -0.0016470211202678775, '872': -0.0015911738069646388, '2063': -0.0017771372301821748, '41': -0.0015579470185822231}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,10,"{'281': -0.0015443922811667124, '1783': -0.0015267749208986105, '872': -0.0014647984140909332, '2063': -0.0016438810999998773, '41': -0.001418377257390171}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,11,"{'281': -0.0012095455537451652, '1783': -0.0011985322988933688, '872': -0.001143225698444247, '2063': -0.0012881783034713128, '41': -0.0010968727597632226}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,12,"{'281': -0.00066932630587701364, '1783': -0.00066424156950986915, '872': -0.00063112788699611435, '2063': -0.0007130878812197242, '41': -0.00060192169042856962}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,13,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,14,"{'281': 0.00066929595247799359, '1783': 0.00066421676140265558, '872': 0.00063112156959225878, '2063': 0.00071305773308265395, '41': 0.00060189602933048052}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,15,"{'281': 0.0012094882365601923, '1783': 0.0011984623925788056, '872': 0.0011431433417219818, '2063': 0.0012880906239934454, '41': 0.0010967930568871655}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,16,"{'281': 0.0015442563133943805, '1783': 0.0015266595185527798, '872': 0.0014646985865019472, '2063': 0.0016437486580494706, '41': 0.0014182525566275527}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,17,"{'281': 0.0016704413212387035, '1783': 0.0016468134116405676, '872': 0.0015910378710126077, '2063': 0.0017769664882686886, '41': 0.0015578117293703648}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,18,"{'281': 0.0016394726774539043, '1783': 0.0016117615134339527, '872': 0.0015680459965246741, '2063': 0.001743050581171862, '41': 0.0015531643404932641}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,19,"{'281': 0.0015203483221491445, '1783': 0.001490948101109952, '872': 0.0014593344349403449, '2063': 0.0016158084044071755, '41': 0.0014605659972414793}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,20,"{'281': 0.0013704308158434318, '1783': 0.0013414415369499527, '872': 0.0013189004716457776, '2063': 0.0014562356920194061, '41': 0.0013308571855568517}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,21,"{'281': 0.0012240740178380584, '1783': 0.0011967878325093615, '872': 0.0011799922750348024, '2063': 0.0013007310608077233, '41': 0.0011974043532465674}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,22,"{'281': 0.0010956374993092567, '1783': 0.0010704856154023677, '872': 0.0010570555384217509, '2063': 0.0011644038615531863, '41': 0.0010764285559736713}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,23,"{'281': 0.00098763491113808733, '1783': 0.00096460037240686286, '872': 0.00095319152775938517, '2063': 0.0010497885643804238, '41': 0.00097266140201026816}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,24,"{'281': 0.00089771663822602466, '1783': 0.00087659645995673535, '872': 0.00086654887113070205, '2063': 0.00095436607404604968, '41': 0.000885278327312079}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,25,"{'281': 0.00082249279029400913, '1783': 0.00080307668299597521, '872': 0.00079399155748500485, '2063': 0.00087453051098564268, '41': 0.00081174096628491984}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
Scan_3
3,Y3,1,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00076313279181577074, '1783': -0.00074443700067117246, '872': -0.00073677282420892508, '2063': -0.0008126992365522195, '41': -0.00075814129191687462}"
3,Y3,2,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00083188926643499325, '1783': -0.00081141895763570939, '872': -0.00080314262480646369, '2063': -0.00088599676338831947, '41': -0.00082673732277694246}"
3,Y3,3,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00091389540064430719, '1783': -0.00089138512787569535, '872': -0.00088219638634466505, '2063': -0.00097347169653886918, '41': -0.00090826674265914351}"
3,Y3,4,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.001012493107118753, '1783': -0.00098762971818212582, '872': -0.00097711329916084361, '2063': -0.0010786036286387706, '41': -0.0010051286198274367}"
3,Y3,5,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0011304103761437373, '1783': -0.0011032031479704409, '872': -0.0010902032383044303, '2063': -0.001204273844648375, '41': -0.0011180671053409171}"
3,Y3,6,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0012668306103994006, '1783': -0.001237774594686739, '872': -0.0012199691919997742, '2063': -0.0013492595518374657, '41': -0.0012426923337219354}"
3,Y3,7,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0014106162855164366, '1783': -0.0013813737250466542, '872': -0.0013549464137152577, '2063': -0.0015015022250972421, '41': -0.0013640631964260913}"
3,Y3,8,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015314982791298721, '1783': -0.0015049450825288121, '872': -0.0014655741904578397, '2063': -0.0016284177260799035, '41': -0.0014509738271936258}"
3,Y3,9,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015748609559212469, '1783': -0.0015542348755557156, '872': -0.0015002367153577802, '2063': -0.0016721602825582182, '41': -0.0014559812119209088}"
3,Y3,10,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0014703972170535917, '1783': -0.0014577279849902257, '872': -0.0013942141147259837, '2063': -0.0015588634414508689, '41': -0.0013261212069503067}"
3,Y3,11,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0011617998880047665, '1783': -0.0011563360900283084, '872': -0.0010971980608989618, '2063': -0.0012300253981939518, '41': -0.0010259048435846728}"
3,Y3,12,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00064673797308220345, '1783': -0.00064540402524272537, '872': -0.000609160086352679, '2063': -0.00068409718255768885, '41': -0.00056309531497863866}"
