Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
3,Y,2389,0.09789571860262507,0.0003230287270147896,0.9999937240076299,0.014327666402888295,0.29265849388364845,0.0015856329747232778,0.9899999955154289,0.755934539150722,0.0005450321845805381,0.0004203013418487826,0.09789571860262507,0.0003230287270147896,0.29265849388364845,0.0015856329747232778,0.07181493406783772,0.00045557639920659635,-999,1427.0537049301975,41
3,Y,2589,0.09680740263284905,0.00031695724460391604,0.9999958100329784,0.01105323845169598,0.2957274327309928,0.0016187921605531064,0.9900000171298919,0.7559344957013929,0.0003115677198895431,0.00042062517880373505,0.09680740263284905,0.00031695724460391604,0.2957274327309928,0.0016187921605531064,0.07176126987884232,0.0004577203717267713,-999,1758.2442558420623,41
3,Y,sum,-0.00213002319203164,3.3648009906889667,2.0691400869464376,3.4335421286740693,0.5043372588874984,3.045532631873109,0.9999385354446491,0.7071162459292415,-0.00959844593462625,14.573572740127384,-0.00213002319203164,3.3648009906889667,0.5043372588874984,3.045532631873109,-0.002692745569497123,4.253765495947118,-999,3.8635490919552164e-10,41
4,X,644,0.10666643425531704,0.00031779418669555126,0.9999983340188802,0.016747990422918968,0.2896830669229939,0.0014443642059619732,0.9900000025585297,0.7559345249925777,0.0029510707898266725,0.0004289103312186856,0.10666643425531704,0.00031779418669555126,0.2896830669229939,0.0014443642059619732,0.07745345963763926,0.00044987552378470585,-999,690.2811707275737,41
4,X,1215,0.10593408435639359,0.0003077341037480529,0.9999927518774923,0.015740316596960235,0.2956590317146307,0.0014399146532234897,0.9899999968603861,0.7559345364478438,0.003283963079254595,0.00041749630018909515,0.10593408435639359,0.0003077341037480529,0.2956590317146307,0.0014399146532234897,0.07850852202196129,0.00044520285871847324,-999,707.552921866034,41
4,X,2269,0.10573516624928005,0.00032015736441760244,0.9999959677141366,0.017207007761818383,0.29667214577436285,0.0015182839105186696,0.9900000021340365,0.7559345258458929,0.002050212722462405,0.00043854046507725434,0.10573516624928005,0.00032015736441760244,0.29667214577436285,0.0015182839105186696,0.07862961685439407,0.00046756072707414476,-999,910.568246603616,41
4,X,2389,0.10723051561405603,0.0003336922786103481,0.9999957358940137,0.01880771210057075,0.2921644088763963,0.0014990207569111624,0.9900000003280991,0.7559345294763369,0.0014954075081409705,0.0004426204578982531,0.10723051561405603,0.0003336922786103481,0.2921644088763963,0.0014990207569111624,0.07853000733932575,0.000471235990299493,-999,879.1079151366881,41
4,X,2589,0.10555579373356819,0.00031705602117951384,0.9999982343600454,0.016120463734229984,0.29967656328515935,0.0015288157534175395,0.9900000038026955,0.7559345224915669,0.0021139591620879484,0.00024252515070541896,0.10555579373356819,0.00031705602117951384,0.29967656328515935,0.0015288157534175395,0.07929116329581012,0.00046941402423415036,-999,1003.002067228398,41
4,X,sum,-0.00213002319203164,3.3648009906889667,2.0691400869464376,3.4335421286740693,0.5043372588874984,3.045532631873109,0.9999385354446491,0.7071162459292415,-0.00959844593462625,14.573572740127384,-0.00213002319203164,3.3648009906889667,0.5043372588874984,3.045532631873109,-0.002692745569497123,4.253765495947118,-999,3.8635490919552164e-10,41
5,Y,644,0.10085470901776274,0.0006129004405163392,0.10000012508810466,0.13900381411319992,0.2902821324901763,0.0019708455842152306,0.9949668022827124,0.0008758732396305646,0.0016981982346475325,0.0005191957203939418,0.10085470901776274,0.0006129004405163392,0.2902821324901763,0.0019708455842152306,0.07338485150256148,0.0006686759053106458,-999,40.83753905443288,29
5,Y,1215,0.09858684287891444,0.0005401861241618511,0.10004479914413286,0.2861156423814732,0.2950192476155859,0.0019792775718778244,0.9976267882012693,0.0007284614214285168,0.0016425873279393066,0.000504388136768355,0.09858684287891444,0.0005401861241618511,0.2950192476155859,0.0019792775718778244,0.07290532400242646,0.0006315176247938662,-999,21.85551293800073,29
5,Y,2269,0.09668559956735066,0.0004731869423305734,0.433056854323958,0.0870843972359222,0.29741556693161575,0.002146199199420662,0.9873179392223458,0.0061086737054742435,0.0008243715843422373,0.0005305612950468837,0.09668559956735066,0.0004731869423305734,0.29741556693161575,0.002146199199420662,0.07208010737922155,0.000628483213937877,-999,30.008853399772306,29
5,Y,2389,0.09665355187302951,0.0004918191134353931,0.5195086624150909,0.04566462587270015,0.29187253452935574,0.0021737502799206165,0.9673723368830967,0.011158855952041968,0.0013017443202218283,0.0005361092276127973,0.09665355187302951,0.0004918191134353931,0.29187253452935574,0.0021737502799206165,0.07071327994630967,0.000637829615685463,-999,42.17775392008105,29
5,Y,2589,0.09917587034203644,0.001249785895719822,0.1000175876000788,4.87318658679361,0.2963354617202243,0.0020668764523446848,0.9961308565457592,0.0008219723588178129,0.0017780169520841772,0.0005297920073285193,0.09917587034203644,0.001249785895719822,0.2963354617202243,0.0020668764523446848,0.07366811885604022,0.0010610532010694304,-999,40.01712438734852,29
5,Y,sum,0.0010831500226522164,6.037961032058346e-07,0.37056786318511237,0.004773986174733402,0.5064206564325571,5.134170588821796,0.9964656866684138,0.8634463412368555,-0.01167321711483363,1.111073673911113e-05,0.0010831500226522164,6.037961032058346e-07,0.5064206564325571,5.134170588821796,0.0013749596681868884,0.013939552840559708,-999,3.1301190492202927e-13,29
6,X,644,0.10870663980719848,0.0009335921677509297,0.10002730138434401,3.615721339527311,0.28728251370934127,0.0018676299761153092,0.9983971437434999,0.0012560182952757737,-0.00037977716665230267,0.0005491039286952759,0.10870663980719848,0.0009335921677509297,0.28728251370934127,0.0018676299761153092,0.07828078966532064,0.0008431830249314421,-999,22.15412993982978,29
6,X,1215,0.10765464850754525,0.0008115923230682841,0.10000016848883062,0.17314831261797511,0.29789001896216644,0.001895807887252715,0.9977989709345985,0.0011635150660446736,0.0009717166597690666,0.0005324905470444753,0.10765464850754525,0.0008115923230682841,0.29789001896216644,0.001895807887252715,0.08038567697815477,0.0007930783260758315,-999,41.37212379361863,29
6,X,2269,0.10689679511115359,0.0005727723308511185,0.4566311178564697,0.24356335717715139,0.2936474176744321,0.0020312630131867626,0.9916357424222259,0.010872724455745275,-0.0008547288001932333,0.0005660717310788377,0.10689679511115359,0.0005727723308511185,0.2936474176744321,0.0020312630131867626,0.07868298093267323,0.0006884643007218604,-999,26.423260538494887,29
6,X,2389,0.1086198838907435,0.0009228686107296254,0.10000128253530097,0.23796960511976262,0.2905393940227452,0.0019337976360830622,0.9986367676399198,0.0013082064879506028,0.00039468599987869626,0.0005637292325511376,0.1086198838907435,0.0009228686107296254,0.2905393940227452,0.0019337976360830622,0.07910506555655669,0.0008537785599941347,-999,39.05226191610403,29
6,X,2589,0.10813978286450454,0.0008810894508062779,0.10000247649616582,0.35631881613506255,0.29265164449413866,0.001980965759443787,0.997093304064796,0.00126002610156567,0.00018086304697111994,0.0005652577072824882,0.10813978286450454,0.0008810894508062779,0.29265164449413866,0.001980965759443787,0.07932798012457211,0.0008402946384423303,-999,28.767338825122078,29
6,X,sum,0.0010831500226522164,6.037961032058346e-07,0.37056786318511237,0.004773986174733402,0.5064206564325571,5.134170588821796,0.9964656866684138,0.8634463412368555,-0.01167321711483363,1.111073673911113e-05,0.0010831500226522164,6.037961032058346e-07,0.5064206564325571,5.134170588821796,0.0013749596681868884,0.013939552840559708,-999,3.1301190492202927e-13,29
7,Y,644,0.09839854960156895,0.0006231652957328614,0.3592131564004237,0.11629219222554543,0.2863681410312795,0.002000962755309671,0.9887088777400042,0.0058343720302931334,0.004598291318822948,0.0005279322952986999,0.09839854960156895,0.0006231652957328614,0.2863681410312795,0.002000962755309671,0.07063229723663617,0.0006660865030580493,-999,22.35418451608259,29
7,Y,1215,0.0964056852749309,0.0005394073377137437,0.35714023850634835,0.11251814627320583,0.29955937423691953,0.002032554029343464,0.9907666654267829,0.004719616995668086,0.003238629711670979,0.0005036900889587554,0.0964056852749309,0.0005394073377137437,0.29955937423691953,0.002032554029343464,0.07238948633065465,0.0006366335883801973,-999,18.724741762594103,29
7,Y,2269,0.09776466643161695,0.000774106906605203,0.2852888501636828,0.13757224767244397,0.2919328769722283,0.002065099774495177,0.9929984693169915,0.0034628310290703013,0.004285151601808306,0.000538191638987763,0.09776466643161695,0.000774106906605203,0.2919328769722283,0.002065099774495177,0.0715409765765947,0.0007596007788525387,-999,23.76147775795898,29
7,Y,2389,0.09882689767039965,0.0011188300386140836,0.28497198440031446,0.1169366817654914,0.2903113873782458,0.002073740939631724,0.987023970254636,0.005182664338164222,0.003302881585765931,0.0005451949874747533,0.09882689767039965,0.0011188300386140836,0.2903113873782458,0.002073740939631724,0.07191660343474242,0.0009626951299445283,-999,27.816791024714426,29
7,Y,2589,0.09927492274496763,0.0006151407265413557,0.10003249768356631,0.27933523101426266,0.29243759861412005,0.002041041124874299,0.9962786190314925,0.0008197522910978194,0.0032653251796678964,0.000536076500798099,0.09927492274496763,0.0006151407265413557,0.29243759861412005,0.002041041124874299,0.07277173023858907,0.0006791856201745081,-999,17.065854818200187,29
7,Y,sum,0.0010831500226522164,6.037961032058345e-07,0.37056786318511237,0.004773986174733402,0.5064206564325571,5.134170588821796,0.9964656866684138,0.8634463412368554,-0.01167321711483363,1.1110736739111128e-05,0.0010831500226522164,6.037961032058345e-07,0.5064206564325571,5.134170588821796,0.0013749596681868884,0.013939552840559708,-999,3.1301190492202927e-13,29
8,X,644,0.10667560686142537,0.001269880485119359,0.25914222488148614,0.40747703856987694,0.2854986765375983,0.0019094765576709027,0.9971628046300383,0.0034006025930317096,-0.0008260964659047133,0.000554812078804457,0.10667560686142537,0.001269880485119359,0.2854986765375983,0.0019094765576709027,0.07634123048360834,0.0010423879275128227,-999,21.145146925825944,29
8,X,1215,0.1062320430032616,0.000396321741103936,4.999854096873176,4.805510493404226,0.2933690677195441,0.001822638813836236,0.9999999824166517,0.020380984997936946,0.0003023528781304279,0.0005379244078200008,0.1062320430032616,0.000396321741103936,0.2933690677195441,0.001822638813836236,0.07811956001868146,0.0005661213267106225,-999,56.22746531073021,29
8,X,2269,0.10685701554441315,0.000852781162906078,0.10000565887313663,0.5622479112072987,0.2890790604282118,0.0019807859837538966,0.9989463795190832,0.00122434216644296,-0.0008948999818875582,0.0005707330486796978,0.10685701554441315,0.000852781162906078,0.2890790604282118,0.0019807859837538966,0.07743006237057355,0.0008144537053678394,-999,37.804658447004925,29
8,X,2389,0.10646259275495554,0.0007681571399886037,0.25773404966239105,0.3348853164011714,0.28676006379203356,0.001978203797042888,0.9981544596415086,0.0022813536853532046,-0.0019287014403210475,0.000569907317104349,0.10646259275495554,0.0007681571399886037,0.28676006379203356,0.001978203797042888,0.07652540577839115,0.0007639099519608431,-999,61.46113168784697,29
8,X,2589,0.10683792829902523,0.0008682591565701538,0.10000055744879718,0.2703479662936857,0.28992480138558163,0.001984875224067123,0.9997234268528545,0.0014060346666683876,-0.0012949324666657212,0.000572051827582722,0.10683792829902523,0.0008682591565701538,0.28992480138558163,0.001984875224067123,0.07764272343200519,0.0008250476607881882,-999,41.972550226690515,29
8,X,sum,0.0010831500226522164,6.037961032058345e-07,0.37056786318511237,0.004773986174733402,0.5064206564325571,5.134170588821796,0.9964656866684138,0.8634463412368554,-0.01167321711483363,1.1110736739111128e-05,0.0010831500226522164,6.037961032058345e-07,0.5064206564325571,5.134170588821796,0.0013749596681868884,0.013939552840559708,-999,3.1301190492202927e-13,29
