XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
1_2,XY,1215,18263.36637422041,325.63226494036155,0.06036406201368865,0.0010762794674186638
1_2,XY,sum,0.016581531311510862,2414.4995330347465,66486.68085479162,9681377242.00922
1_2,XY,2589,18073.77658529422,535.8214573359335,0.06099726723905447,0.0018083461677916666
1_2,XY,2269,17669.324681093854,585.7686464341791,0.0623934983532097,0.002068452288714763
1_2,XY,644,18594.225893025785,598.4327923133516,0.05928996381643712,0.0019081761621566656
1_2,XY,2389,18438.12121201662,557.0292334923066,0.059791936917827616,0.0018063584899665126
4_3,XY,1215,18592.299101262302,153.25662998820968,0.059296108264378526,0.0004887788043060094
4_3,XY,sum,0.016581531311510862,2414.4995330347465,66486.68085479162,9681377242.00922
4_3,XY,2589,18971.081051313606,160.15113620333128,0.05811218545797212,0.0004905747070069324
4_3,XY,2269,18675.166479958247,158.73519394164165,0.05903299344481248,0.0005017686816058262
4_3,XY,644,19307.851112215558,164.26360236059762,0.05709858512916883,0.000485772302080605
4_3,XY,2389,18718.945206449738,165.0637010413133,0.058894930682969256,0.0005193356315692899
5_6,XY,1215,19067.31717126164,88.56449551910136,0.05781888298652613,0.0002685590299456279
5_6,XY,sum,0.016581531311510862,2414.4995330347465,66486.68085479162,9681377242.00922
5_6,XY,2589,18995.92864010075,94.2377553312733,0.058036171922906846,0.0002879142511879641
5_6,XY,2269,18979.88700905489,95.1117898375489,0.05808522357726374,0.00029107599928872535
5_6,XY,644,19638.119511732766,91.71402245082221,0.056138317099735505,0.000262177387797261
5_6,XY,2389,18955.040535740576,96.3837430100573,0.05816136232014046,0.0002957424326478882
7_8,XY,1215,18878.41526122617,77.57321806722744,0.05839743247180546,0.0002399606482333158
7_8,XY,sum,0.09191982962993935,326064.158639074,11993.614270506394,42544549548.21307
7_8,XY,2589,19504.230662619775,93.64716761981323,0.056523684500154374,0.0002713915277376242
7_8,XY,2269,19750.250884184767,136.31895134697112,0.05581959372855141,0.00038527452265344636
7_8,XY,644,20549.5157157853,459.1433682413718,0.05364851394260834,0.0011986832066232984
7_8,XY,2389,18774.376405761293,94.9234588825415,0.05872104386134752,0.00029689426013649337
9_10,XY,1215,19489.019489854203,122.70672239330055,0.05656780121576062,0.0003561620677630958
9_10,XY,sum,0.09191982962993935,326064.158639074,11993.614270506394,42544549548.21307
9_10,XY,2589,18879.858062340518,99.12669864560563,0.05839296973271244,0.0003065861138682197
9_10,XY,2269,18880.7000393714,112.9830054939353,0.05839036572231149,0.00034941072086522323
9_10,XY,644,19323.875652462215,96.45051621713684,0.057051235488140006,0.00028475763416307254
9_10,XY,2389,18934.01693158428,194.244605043306,0.05822594245984498,0.0005973415592293173
