Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
1,X,1215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
1,X,2269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
1,X,2389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
1,X,2589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
1,X,sum,0.13041674464600014,1.4142135623730951,0.2012015253282369,1.3022787827294229,1.058871204884466,2.731094804361824,0.29723378089227703,0.811297488278812,-0.26875027692203046,1.4142135623730951,-999.0,-999.0,0.13041674464600014,1.4142135623730951,1.058871204884466,2.731094804361824,0.34615166735765207,3.8583197865241954,-999,5.6724388388419845e-11,41
10,X,644,0.09905865141273894,1.4142135623730951,0.2000077680963131,3.826531651887621e-06,220.27277158239247,3.6701563609650663,0.2916020117572827,0.00375870788694857,0.00401600281490537,1.4863630649983254e-05,-999.0,-999.0,0.09905865141273894,1.4142135623730951,220.27277158239247,3.6701563609650663,54.69443768642908,780.8471762689503,-999,31818.788800642797,29
10,X,1215,0.09905865141273894,1.4142135623730951,0.20048555674519045,0.0008481520896459344,541.5120310397763,72.68184594619203,0.2965353586537075,0.003388966861520182,0.001693177921040503,6.728999625253686e-05,-999.0,-999.0,0.09905865141273894,1.4142135623730951,541.5120310397763,72.68184594619203,134.45917906870426,1919.6950022860992,-999,34097.72852791349,29
10,X,2269,0.09905865141273894,1.4142135623730951,0.20002260338069336,1.0373525138523965e-05,251.28019931755773,25.25540307805531,0.2913297752886298,0.0036670552932333844,0.0036591172026478914,0.0004310225273191089,-999.0,-999.0,0.09905865141273894,1.4142135623730951,251.28019931755773,25.25540307805531,62.39368172777939,890.7871875524254,-999,30314.39580361557,29
10,X,2389,0.09905865141273894,1.4142135623730951,0.20000361497217992,2.133671292051109e-06,521.5914183927082,46.08579008081486,0.28521155949484817,0.003705357849599661,0.0017118051018766057,2.905080773709508e-05,-999.0,-999.0,0.09905865141273894,1.4142135623730951,521.5914183927082,46.08579008081486,129.51282687422517,1849.0288465291292,-999,30321.42286444689,29
10,X,2589,0.09905865141273894,1.4142135623730951,0.2000300780830691,9.619116439568698e-06,301.7844243323339,23.71973503264914,0.28813577754395525,0.0037818181447972776,0.002880261880141458,0.0002734990886029474,-999.0,-999.0,0.09905865141273894,1.4142135623730951,301.7844243323339,23.71973503264914,74.93404324467635,1069.8141425772342,-999,29996.55473217117,29
10,X,sum,0.09905865141273894,1.4142135623730951,0.20000000566485399,1.1225308497545239,1.1,2.8295051184853177,0.10871309744931751,0.8215758045434457,0.4517173509334918,1.4142135623730951,-999.0,-999.0,0.09905865141273894,1.4142135623730951,1.1,2.8295051184853177,0.2731335381257863,3.96218631387873,-999,0.0003603410120412077,29
2,Y,644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
2,Y,1215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
2,Y,2269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
2,Y,2389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
2,Y,2589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
2,Y,sum,0.13041674464600014,1.4142135623730951,0.2012015253282369,1.3022787827294229,1.058871204884466,2.731094804361824,0.29723378089227703,0.811297488278812,-0.26875027692203046,1.4142135623730951,-999.0,-999.0,0.13041674464600014,1.4142135623730951,1.058871204884466,2.731094804361824,0.34615166735765207,3.8583197865241954,-999,5.6724388388419845e-11,41
3,Y,644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
3,Y,1215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
3,Y,2269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
3,Y,2389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
3,Y,2589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
3,Y,sum,0.13041674464600014,1.4142135623730951,0.2012015253282369,1.3022787827294229,1.058871204884466,2.731094804361824,0.29723378089227703,0.811297488278812,-0.26875027692203046,1.4142135623730951,-999.0,-999.0,0.13041674464600014,1.4142135623730951,1.058871204884466,2.731094804361824,0.34615166735765207,3.8583197865241954,-999,5.6724388388419845e-11,41
4,X,644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
4,X,1215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
4,X,2269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
4,X,2389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
4,X,2589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999.0,-999.0,nan,nan,nan,nan,nan,nan,-999,inf,41
4,X,sum,0.13041674464600014,1.4142135623730951,0.2012015253282369,1.3022787827294229,1.058871204884466,2.731094804361824,0.29723378089227703,0.811297488278812,-0.26875027692203046,1.4142135623730951,-999.0,-999.0,0.13041674464600014,1.4142135623730951,1.058871204884466,2.731094804361824,0.34615166735765207,3.8583197865241954,-999,5.6724388388419845e-11,41
5,Y,644,0.13041674464600014,1.4142135623730951,0.20000266191299865,7.805171252234233e-07,541.1803941804747,18.616574470525563,0.30821835619903776,0.003164543158382771,0.0019999304763892263,2.485083902856735e-05,-999.0,-999.0,0.13041674464600014,1.4142135623730951,541.1803941804747,18.616574470525563,176.9152800857234,1918.4442005271253,-999,49233.483404715626,39
5,Y,1215,0.13041674464600014,1.4142135623730951,0.20000000408022287,1.9727483605014307e-08,545.5790071922368,6.689118889802273,0.2987982769985855,0.003009458303231266,0.001986711266910685,2.3670186770924466e-05,-999.0,-999.0,0.13041674464600014,1.4142135623730951,545.5790071922368,6.689118889802273,178.3532143888369,1934.0284607505805,-999,51448.22340992329,40
5,Y,2269,0.13041674464600014,1.4142135623730951,0.2000004913013647,1.541423072300152e-05,110.64037789151061,1.5392461535800948,0.08941963482679738,0.0013303666532159808,0.0033881925233164036,1.4142135623730951,-999.0,-999.0,0.13041674464600014,1.4142135623730951,110.64037789151061,1.5392461535800948,36.16903652451845,392.21025050436873,-999,51401.036941489874,40
5,Y,2389,0.13041674464600014,1.4142135623730951,0.20000029365460614,1.2399830327802785e-07,539.5731450856877,8.744551371417685,0.2942123445580861,0.0031178386608350928,0.0019763255101272557,2.6771586346180822e-05,-999.0,-999.0,0.13041674464600014,1.4142135623730951,539.5731450856877,8.744551371417685,176.38986023158702,1912.7391338763184,-999,46470.03911283639,41
5,Y,2589,0.13041674464600014,1.4142135623730951,0.20000370643424073,1.718319553839498e-06,424.7438869608629,88.12738837663971,0.2988104124349147,0.003170486667128075,0.0026068461645662117,0.0005678805037088344,-999.0,-999.0,0.13041674464600014,1.4142135623730951,424.7438869608629,88.12738837663971,138.85145237046544,1505.9534681622663,-999,46510.03502706052,38
5,Y,sum,0.13041674464600014,1.4142135623730951,0.2012015253282369,1.3022787827294229,1.058871204884466,2.731094804361824,0.29723378089227703,0.811297488278812,-0.26875027692203046,1.4142135623730951,-999.0,-999.0,0.13041674464600014,1.4142135623730951,1.058871204884466,2.731094804361824,0.34615166735765207,3.8583197865241954,-999,5.6724388388419845e-11,41
6,X,644,0.13041674464600014,1.4142135623730951,0.20000073227828583,2.5742908425774313e-07,529.973796800047,13.7010793258371,0.303468972742172,0.0030261156578744175,0.001710795120182937,2.16656578101016e-05,-999.0,-999.0,0.13041674464600014,1.4142135623730951,529.973796800047,13.7010793258371,173.25177280481267,1878.7135331116976,-999,53108.63196821942,40
6,X,1215,0.13041674464600014,1.4142135623730951,0.2000009308409894,1.8092808336631072e-05,110.1593000599245,1.5463341545179787,0.09044953963695723,0.0014335479164309661,0.0031376974546911763,1.4142135623730951,-999.0,-999.0,0.13041674464600014,1.4142135623730951,110.1593000599245,1.5463341545179787,36.011769150767826,390.50487839626146,-999,61881.38016267089,41
6,X,2269,0.13041674464600014,1.4142135623730951,0.20000001447242277,3.5718517338301226e-08,541.2356851353974,14.385985153421302,0.2944943602347244,0.002948466025836677,0.001685710489462916,2.1530763183354718e-05,-999.0,-999.0,0.13041674464600014,1.4142135623730951,541.2356851353974,14.385985153421302,176.93335504719934,1918.6363124636118,-999,49727.08590296251,41
6,X,2389,0.13041674464600014,1.4142135623730951,0.2000020548953377,5.715651855281445e-07,542.9747633269081,24.583151004247384,0.2971299445337127,0.0029942160291583364,0.0016269280155445408,2.1894393072909163e-05,-999.0,-999.0,0.13041674464600014,1.4142135623730951,542.9747633269081,24.583151004247384,177.50187066352728,1924.8121970553361,-999,50174.35544594527,40
6,X,2589,0.13041674464600014,1.4142135623730951,0.20000112781532625,1.5756333157285196e-05,109.4038213678693,1.6066264289643257,0.08935439925387029,0.0013787150089020483,0.00305855655942759,1.4142135623730951,-999.0,-999.0,0.13041674464600014,1.4142135623730951,109.4038213678693,1.6066264289643257,35.76479840711008,387.82680461302203,-999,56338.236011755536,40
6,X,sum,0.13041674464600014,1.4142135623730951,0.2012015253282369,1.3022787827294229,1.058871204884466,2.731094804361824,0.29723378089227703,0.811297488278812,-0.26875027692203046,1.4142135623730951,-999.0,-999.0,0.13041674464600014,1.4142135623730951,1.058871204884466,2.731094804361824,0.34615166735765207,3.8583197865241954,-999,5.6724388388419845e-11,41
7,Y,644,0.09905865141273894,1.4142135623730951,0.20003195813789842,5.82868565578154e-06,259.61439316425935,3.856681553293882,0.2984124863812191,0.003962954279458641,0.004064357524590031,1.1413151437015545e-05,-999.0,-999.0,0.09905865141273894,1.4142135623730951,259.61439316425935,3.856681553293882,64.46308886666644,920.3095600573353,-999,29855.807169425294,29
7,Y,1215,0.09905865141273894,1.4142135623730951,0.2000170348297739,2.5285945504938123e-06,549.4578552037146,37.2620007851084,0.2970876246358236,0.003873855504870849,0.002003976048410205,3.1599922339732564e-05,-999.0,-999.0,0.09905865141273894,1.4142135623730951,549.4578552037146,37.2620007851084,136.4321527661787,1947.7993575492633,-999,30379.241789320964,29
7,Y,2269,0.09905865141273894,1.4142135623730951,0.20000052009107602,2.695916109934915e-06,412.5535086944101,329.8359695266894,0.29421416260868516,0.004102929684918294,0.0026107379808109296,0.001504844911312761,-999.0,-999.0,0.09905865141273894,1.4142135623730951,412.5535086944101,329.8359695266894,102.43836317810141,1464.755534126795,-999,27871.78941188511,29
7,Y,2389,0.09905865141273894,1.4142135623730951,0.200002580764649,4.105683272359606e-06,160.27433110499902,37.28890856819418,0.2898254760473551,0.0041250041785196034,0.006876627403373292,0.0016811614903579194,-999.0,-999.0,0.09905865141273894,1.4142135623730951,160.27433110499902,37.28890856819418,39.79663193222922,568.233149802637,-999,28313.218079824142,29
7,Y,2589,0.09905865141273894,1.4142135623730951,0.20000015220139938,4.3284419513900385e-07,276.67158205468553,4.2607427908042155,0.29997615467653377,0.0041051167711151915,0.0039546671206655525,1.0808875028754433e-05,-999.0,-999.0,0.09905865141273894,1.4142135623730951,276.67158205468553,4.2607427908042155,68.69844373223187,980.7757927030896,-999,28412.102499331577,29
