Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,41,0.13437293301755307,0.0005557392986537393,1.0000011381068687,0.015922413895187337,72.04332471790478,0.4247489528811599,0.38758719364394667,0.5323020191886109,-0.0029070097881962196,0.0006595105083821652,1.9732413534597764,0.03392508569248054,0.13437293301755307,0.0005557392986537393,72.04332471790478,0.4247489528811599,24.26584827494278,0.17475558080513734,0,16.241856709340475,19
1,X,281,0.13079015123431031,0.0005234122608196404,1.000002580800433,0.028421579900092198,75.62273982674697,0.4411830432195174,0.995423390607935,0.742417575233043,0.0001482476039138045,0.0006563636602881848,1.9589332008485616,0.024544387656432187,0.13079015123431031,0.0005234122608196404,75.62273982674697,0.4411830432195174,24.792332286115887,0.17539755862636972,0,33.89738999125057,19
1,X,872,0.13174932351077875,0.0006150695695091932,1.000001207886235,0.024656205019944755,75.53706788942115,0.46152917495075485,0.9899999998386465,0.7559345304600598,-0.00197922693848343,0.0006969618071706171,2.1512261639301538,0.04562066454031455,0.13174932351077875,0.0006150695695091932,75.53706788942115,0.46152917495075485,24.94585829409939,0.1918180242552576,0,18.545183666510013,19
1,X,1783,0.12981620993568024,0.0005328511131520113,1.000003201241778,0.03144073104435319,77.31104590413572,0.4705517895537099,0.9951192785812872,0.7433737012693682,-0.0026703372014383006,0.0006574351717618771,2.0744757406874426,0.0327660690999223,0.12981620993568024,0.0005328511131520113,77.31104590413572,0.4705517895537099,25.157090282181713,0.18468354356150063,0,37.95211009678167,19
1,X,2063,0.1286375328326025,0.000591879891565437,0.9999506391572142,0.06440911535876148,76.0823860454494,0.4531569868616643,0.9945795780568851,0.7449892250902661,-0.0009490078128642662,0.0006502350716057402,2.1736342809238,0.06311723647372824,0.1286375328326025,0.000591879891565437,76.0823860454494,0.4531569868616643,24.532497340357327,0.18464038205917607,0,15.606200196496518,19
1,X,sum,-0.013193481244031156,0.02607601568743516,1.0000003491628133,0.050156293616005015,0.22000735789936696,0.004775157985059675,0.99,0.03815443950846371,-4.660248981384427e-07,0.07138004047902913,4.7983286233233e-08,0.102424048464929,-0.013193481244031156,0.02607601568743516,0.22000735789936696,0.004775157985059675,-0.0072758970221791595,0.014381181227143585,0,0.048403346579652,19
10,Y,41,0.11616495963844485,0.0004960775349404102,0.9999964817382719,0.0357088043403081,76.02466480450508,0.4776563140771586,0.9964683192189623,0.7388221842534461,0.0015678192454189807,0.0006214655436579125,2.2555975076309354,0.03663754587380108,0.11616495963844485,0.0004960775349404102,76.02466480450508,0.4776563140771586,22.13704225497257,0.1681713046217827,0,18.248392650657397,19
10,Y,281,0.1164583339955858,0.0005238680969478328,1.0000104601896997,0.03237982306347459,77.30291194064387,0.4772279108967936,0.9960700534211204,0.7402558013935155,0.0022202470878364988,0.0006341685101593552,2.2334585171659342,0.03243792849425775,0.1164583339955858,0.0005238680969478328,77.30291194064387,0.4772279108967936,22.566092339363212,0.17237130433708367,0,18.927052966929438,19
10,Y,872,0.11508089203378948,0.0005156934017858723,1.0000048803281814,0.015646843130807664,77.84734274065008,0.4966910804256628,0.990000002816739,0.7559345244735275,0.001690741610250347,0.0006400105093833592,2.309598048094829,0.025587229946449908,0.11508089203378948,0.0005156934017858723,77.84734274065008,0.4966910804256628,22.456235112606986,0.17508535444031914,0,22.1443771246749,19
10,Y,1783,0.11347109093935147,0.0005015273970552436,0.9999967985346416,0.04955806854827094,79.4808502126539,0.5216847877291286,0.9958658443107316,0.740959028603032,0.001614698818180845,0.0006135752316047123,2.384074178839379,0.03922861742095152,0.11347109093935147,0.0005015273970552436,79.4808502126539,0.5216847877291286,22.606725898648655,0.17888877590471086,0,28.66035980886112,19
10,Y,2063,0.11530570184904512,0.0005309633734180399,0.9999993196366485,0.011855668010201492,79.44687529859256,0.4959882350183804,0.1966281194543671,0.8434296120313025,0.0010392554026664805,0.0006124420096016267,2.1792914106512375,0.0363169543699684,0.11530570184904512,0.0005309633734180399,79.44687529859256,0.4959882350183804,22.962413777752303,0.17813231368069302,0,25.526321629566084,19
10,Y,sum,-0.013193481244031156,0.02607601568743516,1.0000003491628133,0.050156293616005015,0.22000735789936696,0.004775157985059675,0.99,0.03815443950846371,-4.660248981384427e-07,0.07138004047902913,4.7983286233233e-08,0.102424048464929,-0.013193481244031156,0.02607601568743516,0.22000735789936696,0.004775157985059675,-0.0072758970221791595,0.014381181227143585,0,0.048403346579652,19
11,X,41,0.13825875176279506,0.0005756786940553542,1.0000020627296942,0.008569141025604965,78.63636476404511,0.4552097798115895,0.7303900330244824,0.6659606822895495,0.005054077498949681,0.0006603930543635212,2.306588328986821,0.04080813533863292,0.13825875176279506,0.0005756786940553542,78.63636476404511,0.4552097798115895,27.252477788267218,0.1943298295054702,0,24.26727593262394,19
11,X,281,0.13747189316067204,0.0005566467224738157,1.0000015406802882,0.025174294453477575,80.75856744698339,0.4511082797291195,0.9900000010013111,0.7559345281228829,0.0055517314172045884,0.000663057765077547,2.264251603471727,0.03778806139366475,0.13747189316067204,0.0005566467224738157,80.75856744698339,0.4511082797291195,27.828670214421216,0.1919934176840937,0,26.135024650452067,19
11,X,872,0.1375696688943049,0.00060011576121592,1.000000864692818,0.023430083086084297,81.37741699984223,0.4751846755865614,0.035644025784020816,0.9774782892371723,0.0059234574594843855,0.0006854830958385647,2.546170990467782,0.05258416922617948,0.1375696688943049,0.00060011576121592,81.37741699984223,0.4751846755865614,28.06186474112777,0.20453702267950521,0,14.45948230387511,19
11,X,1783,0.13703666174864004,0.0006053179840878196,1.000002101891384,0.027773258001449974,81.58241409296252,0.48776832201189535,0.9900000004094545,0.7559345293126277,0.006214791811786943,0.0007109915835982381,2.434205950287528,0.04505419773190411,0.13703666174864004,0.0006053179840878196,81.58241409296252,0.48776832201189535,28.023556875057757,0.20831547756887153,0,18.06155051748943,19
11,X,2063,0.13607229422746842,0.001013678530429351,1.5465391192186262,0.382845892509009,82.29581837982747,0.53282811951631,0.06469008047736274,0.07875652038130146,0.005730580166055507,0.0006598336938049822,2.018085915536298,0.14124833573519924,0.13607229422746842,0.001013678530429351,82.29581837982747,0.53282811951631,28.06967664846679,0.2770459714635363,0,27.629469191147113,19
11,X,sum,-0.013193481244031156,0.02607601568743516,1.0000003491628133,0.050156293616005015,0.22000735789936696,0.004775157985059675,0.99,0.03815443950846371,-4.660248981384427e-07,0.07138004047902913,4.7983286233233e-08,0.102424048464929,-0.013193481244031156,0.02607601568743516,0.22000735789936696,0.004775157985059675,-0.0072758970221791595,0.014381181227143585,0,0.048403346579652,19
12,Y,41,0.10978459880554327,0.00046507866001516883,0.999950986587426,0.020878125097877454,79.87152388775345,0.4922173547799247,0.9900000968615603,0.7559343362544008,-0.0016728632543407524,0.0005932037130741886,2.2813489236969358,0.04108834228717706,0.10978459880554327,0.00046507866001516883,79.87152388775345,0.4922173547799247,21.97977912288709,0.16436981546372567,0,26.543272854722602,19
12,Y,281,0.10859673776512437,0.0004770360418545858,0.9999961057195313,0.03939036995094647,81.62598347467801,0.5125480438063903,0.99000065127077,0.755933220931097,-0.0021725926088119645,0.0005791349992453291,2.275804499523972,0.04010904793722703,0.10859673776512437,0.0004770360418545858,81.62598347467801,0.5125480438063903,22.21954392324707,0.17027298337853378,0,33.27055238781688,19
12,Y,872,0.10716565075384235,0.00047057962841473816,1.0000010299859063,0.02594481670910498,82.3871810015045,0.5347234036243051,0.997386533452423,0.7351264278059924,-0.0017296757080521039,0.0005815682724656295,2.316579243297976,0.024894201018897277,0.10716565075384235,0.00047057962841473816,82.3871810015045,0.5347234036243051,22.131211204078532,0.17342604003732118,0,34.40997810038533,19
12,Y,1783,0.10785594211734822,0.0004812168706226956,0.9999925894871148,0.03719201471127265,82.01877221308672,0.5365110887355584,0.997028636933823,0.7366417155663907,-0.001059934483775804,0.0006094364350322279,2.3836063965848195,0.03472642654262881,0.10785594211734822,0.0004812168706226956,82.01877221308672,0.5365110887355584,22.174164993114328,0.17557586314022727,0,21.297751824226033,19
12,Y,2063,0.10815702114887785,0.00047439954289089914,0.5000000000007725,0.2948270303873913,82.28917768890898,0.5532082657435993,0.984322646477332,0.005818260814095477,-0.0018704676834473098,0.0005892331866565736,2.0874464658029583,0.05042317104216276,0.10815702114887785,0.00047439954289089914,82.28917768890898,0.5532082657435993,22.309373482969473,0.17907911231430657,0,44.27323903427076,19
