"ScanNumber, ScanNames, ScanPointNumber, avrgdcct1, avrgdcct2, sum(avrgfbctB1), sum(avrgfbctB2), fbct1 per Bx, fbct2 per BX"
Scan_1
1,X1,1,4522958816956.632,4549039689081.263,4524436491210.1035,4551034736855.5791,"{'1304': 88858419631.157898, '2734': 85579293103.157898, '281': 87725315557.052628, '2409': 89638434708.210526, '1072': 87639260321.684204, '1783': 81328808367.157898, '1344': 88361236803.368423, '1264': 86249741473.684204, '81': 89482587082.10527, '1903': 84786231188.210526, '2814': 85031316857.263153, '832': 87148678521.263153, '1544': 86880582386.526321, '792': 87767858337.684204, '1943': 83612267573.89473, '2329': 83821178233.263153, '952': 88924231572.210526, '872': 82966552576.0, '41': 88331356698.947372, '1': 86090681721.263153, '1112': 89468904717.473679, '2249': 89226030888.421051, '1504': 89030149389.473679, '1032': 78906202004.210526, '1464': 89327684122.947372, '2289': 85975450893.473679, '912': 90487165574.736847, '201': 89234921364.210526, '752': 87466361694.315796, '2369': 89959123051.789474, '992': 86803381409.684204, '2774': 85757710982.736847, '2934': 87383803149.473679, '2449': 87156739449.263153, '712': 85067760478.315796, '2854': 88775911962.947372, '1152': 87008791066.947372, '121': 84966427594.10527, '1863': 90153375636.210526, '241': 88833610374.736847, '1983': 86510836466.526321, '2654': 84518949941.89473, '161': 82218720848.842102, '1424': 86249574615.578949, '2694': 88182157527.578949, '2894': 87853558298.947372, '1823': 89252946351.157898, 'sum': 2776300356015.1572, '2169': 83518544195.368423, '2023': 93378005962.10527, '1384': 88238700867.368423, '2063': 85107072161.684204, '2209': 88193885453.473679}","{'2734': 87374578095.157898, '281': 86860867691.789474, '450': 87837759380.210526, '1072': 89221481741.473679, '570': 89929187759.157898, '2774': 89205899695.157898, '2654': 84959984370.526321, '3140': 88802070743.578949, '3060': 82645472309.89473, '81': 90226295215.157898, '490': 88838059061.89473, '1903': 89160991582.315796, '3300': 90201851580.631577, '3220': 84732513226.10527, '1983': 91279539792.842102, '1943': 85681720697.263153, '3340': 87475205605.052628, '952': 92477607289.263153, '872': 84254802351.157898, '41': 86535766016.0, '1': 83445329704.421051, '1112': 88681201664.0, '3180': 87360897455.157898, '650': 87681419371.789474, '1032': 83174638861.473679, '2934': 86548778792.421051, '912': 89921898603.789474, '201': 87002941978.947372, '2814': 86370673502.315796, '1783': 84510356533.89473, '992': 85727454908.631577, '610': 88016632131.368423, '2023': 88161059247.157898, '2854': 88977569684.210526, '1152': 91111265765.052628, '121': 86550041653.89473, '1863': 90311726996.210526, '241': 90071012837.052628, '161': 80680642667.789474, '2694': 92862679578.947372, '1643': 88597769162.10527, '3260': 90428194384.842102, '2894': 87862285365.89473, '1603': 84065502477.473679, '1723': 87659664006.736847, '1823': 85356362051.368423, '1683': 90800870022.736847, '3100': 87513447585.684204, '410': 87640467563.789474, '530': 84397650135.578949, '370': 84856550022.736847, '2063': 86986097933.473679, 'sum': 2801553552869.0518}"
1,X1,2,4522888999731.2,4549030602342.4,4524302503936.001,4550884605132.7998,"{'1304': 88857908019.199997, '2734': 85575644774.399994, '281': 87721475276.800003, '2409': 89635164569.600006, '1072': 87636723712.0, '1783': 81325512294.399994, '1344': 88359082393.600006, '1264': 86249901670.399994, '81': 89477731942.399994, '1903': 84784230400.0, '2814': 85028083302.399994, '832': 87146430464.0, '1544': 86879787417.600006, '792': 87766449766.399994, '1943': 83608853708.800003, '2329': 83818131046.399994, '952': 88920451072.0, '872': 82964237516.800003, '41': 88329953280.0, '1': 86086912000.0, '1112': 89465807257.600006, '2249': 89224518041.600006, '1504': 89027591782.399994, '1032': 78903685529.600006, '1464': 89326125875.199997, '2289': 85973770240.0, '912': 90482853068.800003, '201': 89232580198.399994, '752': 87466618880.0, '2369': 89960045363.199997, '992': 86799845785.600006, '2774': 85754884505.600006, '2934': 87379043532.800003, '2449': 87155308953.600006, '712': 85066355916.800003, '2854': 88771271884.800003, '1152': 87006600396.800003, '121': 84963340288.0, '1863': 90148707123.199997, '241': 88830542233.600006, '1983': 86506180198.399994, '2654': 84516236902.399994, '161': 82214803865.600006, '1424': 86248370585.600006, '2694': 88180039680.0, '2894': 87847462912.0, '1823': 89251007283.199997, 'sum': 2776194081177.5996, '2169': 83516602368.0, '2023': 93374941593.600006, '1384': 88236872089.600006, '2063': 85104437657.600006, '2209': 88193387315.199997}","{'2734': 87372105318.399994, '281': 86857713254.399994, '450': 87834189824.0, '1072': 89219456204.800003, '570': 89926381158.399994, '2774': 89204023296.0, '2654': 84955935948.800003, '3140': 88800044646.399994, '3060': 82642975539.199997, '81': 90223004467.199997, '490': 88835318169.600006, '1903': 89158690816.0, '3300': 90199456972.800003, '3220': 84730589593.600006, '1983': 91276901580.800003, '1943': 85679106048.0, '3340': 87471720857.600006, '952': 92473572966.399994, '872': 84252973056.0, '41': 86533667635.199997, '1': 83441200332.800003, '1112': 88678085836.800003, '3180': 87359791923.199997, '650': 87677648486.399994, '1032': 83171554508.800003, '2934': 86546112102.399994, '912': 89920709836.800003, '201': 86997998796.800003, '2814': 86367121408.0, '1783': 84507141734.399994, '992': 85725790617.600006, '610': 88014533836.800003, '2023': 88158252646.399994, '2854': 88975315763.199997, '1152': 91107731865.600006, '121': 86547541196.800003, '1863': 90308528947.199997, '241': 90066356224.0, '161': 80677924864.0, '2694': 92860516352.0, '1643': 88594749440.0, '3260': 90426584268.800003, '2894': 87857550131.199997, '1603': 84064655360.0, '1723': 87657028812.800003, '1823': 85350810009.600006, '1683': 90796715622.399994, '3100': 87510499328.0, '410': 87638019276.800003, '530': 84393132851.199997, '370': 84855389388.800003, '2063': 86981786009.600006, 'sum': 2801455179776.0005}"
1,X1,3,4522092831151.158,4548711043287.579,4524108108422.7363,4550871557820.6318,"{'1304': 88854030443.789474, '2734': 85571073077.89473, '281': 87718765837.473679, '2409': 89633379813.052628, '1072': 87630842826.10527, '1783': 81321724874.10527, '1344': 88357513323.789474, '1264': 86245885197.473679, '81': 89473389621.89473, '1903': 84778493628.631577, '2814': 85024866735.157898, '832': 87144338485.89473, '1544': 86877477618.526321, '792': 87763697232.842102, '1943': 83604484742.736847, '2329': 83816028483.368423, '952': 88915241498.947372, '872': 82959955860.210526, '41': 88325499850.10527, '1': 86084292823.578949, '1112': 89460943386.947372, '2249': 89223300796.631577, '1504': 89025469170.526321, '1032': 78900622389.89473, '1464': 89322594304.0, '2289': 85970607696.842102, '912': 90478984353.684204, '201': 89227999986.526321, '752': 87462258364.631577, '2369': 89956727969.684204, '992': 86794499125.89473, '2774': 85750041114.947372, '2934': 87376011264.0, '2449': 87151947560.421051, '712': 85062508112.842102, '2854': 88767754455.578949, '1152': 87000839221.89473, '121': 84959377300.210526, '1863': 90143809536.0, '241': 88825471407.157898, '1983': 86501191033.263153, '2654': 84512240262.736847, '161': 82213145977.263153, '1424': 86245226819.368423, '2694': 88175525025.684204, '2894': 87845123557.052628, '1823': 89246208215.578949, 'sum': 2776058049589.894, '2169': 83513677285.052628, '2023': 93370174841.263153, '1384': 88233414440.421051, '2063': 85099455757.473679, '2209': 88189975713.684204}","{'2734': 87370685170.526321, '281': 86857614605.473679, '450': 87836126154.10527, '1072': 89217767316.210526, '570': 89927188911.157898, '2774': 89202246063.157898, '2654': 84956576498.526321, '3140': 88799577357.473679, '3060': 82643511403.789474, '81': 90224154085.052628, '490': 88834820203.789474, '1903': 89155975060.210526, '3300': 90199597487.157898, '3220': 84731705236.210526, '1983': 91276805820.631577, '1943': 85678680602.947372, '3340': 87472250017.684204, '952': 92473875617.684204, '872': 84253064784.842102, '41': 86533127760.842102, '1': 83442339193.263153, '1112': 88677462231.578949, '3180': 87361432953.263153, '650': 87678197760.0, '1032': 83170759733.89473, '2934': 86544735824.842102, '912': 89919589322.10527, '201': 86997028648.421051, '2814': 86365518147.368423, '1783': 84507686804.210526, '992': 85723386933.89473, '610': 88014387523.368423, '2023': 88157435796.210526, '2854': 88974257098.10527, '1152': 91106685143.578949, '121': 86546080606.315796, '1863': 90307012284.631577, '241': 90065699678.315796, '161': 80677244712.421051, '2694': 92858622383.157898, '1643': 88595096845.473679, '3260': 90425571220.210526, '2894': 87855983562.10527, '1603': 84065375717.052628, '1723': 87656591575.578949, '1823': 85354431326.315796, '1683': 90799965453.473679, '3100': 87512179119.157898, '410': 87637208441.263153, '530': 84393388139.789474, '370': 84854239447.578949, '2063': 86980614036.210526, 'sum': 2801433146853.0522}"
1,X1,4,4522487631052.8,4548702633984.0,4523830172057.6006,4550960821862.4004,"{'1304': 88851091456.0, '2734': 85565847552.0, '281': 87710661427.199997, '2409': 89627679948.800003, '1072': 87626611097.600006, '1783': 81315735552.0, '1344': 88352102809.600006, '1264': 86241085440.0, '81': 89469120512.0, '1903': 84771310796.800003, '2814': 85018866483.199997, '832': 87140468736.0, '1544': 86871777689.600006, '792': 87758214758.399994, '1943': 83600938598.399994, '2329': 83812032921.600006, '952': 88906795417.600006, '872': 82954090905.600006, '41': 88319478169.600006, '1': 86080041369.600006, '1112': 89453223526.399994, '2249': 89217508147.199997, '1504': 89022912512.0, '1032': 78894519500.800003, '1464': 89320475852.800003, '2289': 85966231142.399994, '912': 90471932723.199997, '201': 89220269260.800003, '752': 87458753740.800003, '2369': 89951410995.199997, '992': 86788392960.0, '2774': 85744865689.600006, '2934': 87369303244.800003, '2449': 87148027494.399994, '712': 85058698035.199997, '2854': 88761396838.399994, '1152': 86995100057.600006, '121': 84953856000.0, '1863': 90137005260.800003, '241': 88818256691.199997, '1983': 86495242240.0, '2654': 84507265843.199997, '161': 82207816499.199997, '1424': 86242443673.600006, '2694': 88169416294.399994, '2894': 87839237324.800003, '1823': 89239900160.0, 'sum': 2775864102502.3994, '2169': 83508976025.600006, '2023': 93364651622.399994, '1384': 88230149324.800003, '2063': 85092952883.199997, '2209': 88186028851.199997}","{'2734': 87372233113.600006, '281': 86857963929.600006, '450': 87837304012.800003, '1072': 89220538368.0, '570': 89930645913.600006, '2774': 89205960704.0, '2654': 84958174822.399994, '3140': 88800862208.0, '3060': 82644065484.800003, '81': 90224293888.0, '490': 88835717939.199997, '1903': 89158329958.399994, '3300': 90202382336.0, '3220': 84733949952.0, '1983': 91277033881.600006, '1943': 85679697100.800003, '3340': 87474368921.600006, '952': 92475777024.0, '872': 84254901862.399994, '41': 86535617331.199997, '1': 83442069504.0, '1112': 88680013414.399994, '3180': 87363064627.199997, '650': 87681086668.800003, '1032': 83170689433.600006, '2934': 86546492211.199997, '912': 89921202585.600006, '201': 86999385292.800003, '2814': 86366858444.800003, '1783': 84508884172.800003, '992': 85725335961.600006, '610': 88016387276.800003, '2023': 88157694771.199997, '2854': 88975407923.199997, '1152': 91108404019.199997, '121': 86546982502.399994, '1863': 90310248857.600006, '241': 90068002406.399994, '161': 80678111641.600006, '2694': 92860479897.600006, '1643': 88597442560.0, '3260': 90428471296.0, '2894': 87858164121.600006, '1603': 84066344140.800003, '1723': 87659214438.399994, '1823': 85352308736.0, '1683': 90802456166.399994, '3100': 87514836992.0, '410': 87638779494.399994, '530': 84395609292.800003, '370': 84856600576.0, '2063': 86983973683.199997, 'sum': 2801481231564.8003}"
1,X1,5,4522065430204.632,4548804504522.105,4523811495936.0,4550897510938.9473,"{'1304': 88851730647.578949, '2734': 85564174120.421051, '281': 87711177027.368423, '2409': 89630512181.89473, '1072': 87623588163.368423, '1783': 81316175440.842102, '1344': 88354067078.736847, '1264': 86243484079.157898, '81': 89468313600.0, '1903': 84769183205.052628, '2814': 85018769731.368423, '832': 87141733429.89473, '1544': 86873528643.368423, '792': 87760585566.315796, '1943': 83600161091.368423, '2329': 83814227968.0, '952': 88905935818.10527, '872': 82953322496.0, '41': 88319579189.89473, '1': 86080335656.421051, '1112': 89452502608.842102, '2249': 89219929141.89473, '1504': 89022341551.157898, '1032': 78893657034.10527, '1464': 89319987954.526321, '2289': 85966233600.0, '912': 90470276257.684204, '201': 89220369354.10527, '752': 87457714822.736847, '2369': 89952462093.473679, '992': 86787843772.631577, '2774': 85741415801.263153, '2934': 87367439413.89473, '2449': 87149482199.578949, '712': 85059931082.10527, '2854': 88759767686.736847, '1152': 86991794391.578949, '121': 84950971014.736847, '1863': 90133353094.736847, '241': 88817442816.0, '1983': 86492902885.052628, '2654': 84504801064.421051, '161': 82206693268.210526, '1424': 86242595893.89473, '2694': 88166264185.263153, '2894': 87838040495.157898, '1823': 89237818745.263153, 'sum': 2775820034479.1577, '2169': 83512308358.736847, '2023': 93363664357.052628, '1384': 88231285382.736847, '2063': 85092300692.210526, '2209': 88187319781.052628}","{'2734': 87369446885.052628, '281': 86856410812.631577, '450': 87836615518.315796, '1072': 89217793616.842102, '570': 89928037429.89473, '2774': 89202368943.157898, '2654': 84956903747.368423, '3140': 88801050624.0, '3060': 82644947590.736847, '81': 90222445837.473679, '490': 88836285278.315796, '1903': 89156871006.315796, '3300': 90201365665.684204, '3220': 84733816616.421051, '1983': 91277020537.263153, '1943': 85678301615.157898, '3340': 87473973786.947372, '952': 92473389702.736847, '872': 84252849205.89473, '41': 86533674900.210526, '1': 83441004759.578949, '1112': 88677980914.526321, '3180': 87362937694.315796, '650': 87679370509.473679, '1032': 83169939240.421051, '2934': 86543845483.789474, '912': 89919247845.052628, '201': 86997295535.157898, '2814': 86365936370.526321, '1783': 84506799050.10527, '992': 85723900874.10527, '610': 88017417269.89473, '2023': 88155391676.631577, '2854': 88974098863.157898, '1152': 91104898425.263153, '121': 86547574999.578949, '1863': 90306880350.315796, '241': 90065180133.052628, '161': 80678692540.631577, '2694': 92858299014.736847, '1643': 88598344757.89473, '3260': 90428056845.473679, '2894': 87857199858.526321, '1603': 84067226246.736847, '1723': 87658653803.789474, '1823': 85351375710.315796, '1683': 90801375770.947372, '3100': 87513236749.473679, '410': 87640093318.736847, '530': 84395681899.789474, '370': 84855303114.10527, '2063': 86980701992.421051, 'sum': 2801423720448.0005}"
1,X1,6,4521686912204.8,4548462536294.4,4523691704320.001,4550879498649.5996,"{'1304': 88851482624.0, '2734': 85561986252.800003, '281': 87708945203.199997, '2409': 89628051865.600006, '1072': 87620666572.800003, '1783': 81311025561.600006, '1344': 88351989760.0, '1264': 86241973862.399994, '81': 89465792512.0, '1903': 84765974118.399994, '2814': 85016936038.399994, '832': 87140099686.399994, '1544': 86873008128.0, '792': 87758903296.0, '1943': 83596260147.199997, '2329': 83812864409.600006, '952': 88899917824.0, '872': 82949320704.0, '41': 88317086105.600006, '1': 86077688217.600006, '1112': 89447567769.600006, '2249': 89218996633.600006, '1504': 89023359385.600006, '1032': 78890591846.399994, '1464': 89319470284.800003, '2289': 85965963673.600006, '912': 90466188902.399994, '201': 89217537638.399994, '752': 87458955264.0, '2369': 89952024985.600006, '992': 86784751616.0, '2774': 85739344691.199997, '2934': 87365255987.199997, '2449': 87147011686.399994, '712': 85057944371.199997, '2854': 88757131673.600006, '1152': 86987950899.199997, '121': 84948031488.0, '1863': 90129528012.800003, '241': 88814023065.600006, '1983': 86489926860.800003, '2654': 84502518169.600006, '161': 82205980262.399994, '1424': 86240397721.600006, '2694': 88164092723.199997, '2894': 87837050470.399994, '1823': 89234040422.399994, 'sum': 2775721825484.8003, '2169': 83510995763.199997, '2023': 93359574630.399994, '1384': 88229964185.600006, '2063': 85089139097.600006, '2209': 88186421248.0}","{'2734': 87370375987.199997, '281': 86855012761.600006, '450': 87837864755.199997, '1072': 89216889651.199997, '570': 89928754790.399994, '2774': 89201082777.600006, '2654': 84956576972.800003, '3140': 88802265497.600006, '3060': 82645669888.0, '81': 90221365248.0, '490': 88837019648.0, '1903': 89155588096.0, '3300': 90203373158.399994, '3220': 84733588275.199997, '1983': 91274796646.399994, '1943': 85676838092.800003, '3340': 87475122176.0, '952': 92472424448.0, '872': 84251985100.800003, '41': 86531964928.0, '1': 83440996761.600006, '1112': 88676054220.800003, '3180': 87362994995.199997, '650': 87681176780.800003, '1032': 83168415334.399994, '2934': 86544415129.600006, '912': 89918289100.800003, '201': 86998042214.399994, '2814': 86365222502.399994, '1783': 84506148454.399994, '992': 85722015334.399994, '610': 88016498278.399994, '2023': 88154362675.199997, '2854': 88973219430.399994, '1152': 91105193984.0, '121': 86545948672.0, '1863': 90305388953.600006, '241': 90065708236.800003, '161': 80676886937.600006, '2694': 92857967820.800003, '1643': 88598381772.800003, '3260': 90427839692.800003, '2894': 87855996928.0, '1603': 84067097395.199997, '1723': 87658741350.399994, '1823': 85350420889.600006, '1683': 90801926553.600006, '3100': 87513163776.0, '410': 87640499404.800003, '530': 84394720460.800003, '370': 84856202444.800003, '2063': 86981003264.0, 'sum': 2801396597555.2002}"
1,X1,7,4522048854425.6,4548558769356.8,4523625899622.3994,4550656045875.2002,"{'1304': 88851317145.600006, '2734': 85560297881.600006, '281': 87704200396.800003, '2409': 89630329241.600006, '1072': 87620876697.600006, '1783': 81312211763.199997, '1344': 88353297612.800003, '1264': 86240984268.800003, '81': 89460866252.800003, '1903': 84761747456.0, '2814': 85014771712.0, '832': 87140369203.199997, '1544': 86872418304.0, '792': 87760684236.800003, '1943': 83596116787.199997, '2329': 83813599232.0, '952': 88895997542.399994, '872': 82947314073.600006, '41': 88316136652.800003, '1': 86077791436.800003, '1112': 89447453900.800003, '2249': 89219356672.0, '1504': 89021158195.199997, '1032': 78889121382.399994, '1464': 89318314393.600006, '2289': 85966636646.399994, '912': 90463690752.0, '201': 89217909145.600006, '752': 87458777907.199997, '2369': 89952339148.800003, '992': 86782571724.800003, '2774': 85734411468.800003, '2934': 87361963212.800003, '2449': 87148406374.399994, '712': 85060458086.399994, '2854': 88751725772.800003, '1152': 86987166105.600006, '121': 84945511628.800003, '1863': 90127854387.199997, '241': 88811199692.800003, '1983': 86486526771.199997, '2654': 84499059507.199997, '161': 82203511603.199997, '1424': 86240188416.0, '2694': 88158246092.800003, '2894': 87835783168.0, '1823': 89233345331.199997, 'sum': 2775648718438.3994, '2169': 83512238080.0, '2023': 93355977932.800003, '1384': 88230004326.399994, '2063': 85087360204.800003, '2209': 88186303692.800003}","{'2734': 87364701388.800003, '281': 86849193984.0, '450': 87832806195.199997, '1072': 89213512089.600006, '570': 89925251481.600006, '2774': 89196805734.399994, '2654': 84950922035.199997, '3140': 88798435328.0, '3060': 82642166988.800003, '81': 90215320371.199997, '490': 88832532480.0, '1903': 89151218483.199997, '3300': 90198783180.800003, '3220': 84730393395.199997, '1983': 91269466521.600006, '1943': 85672794521.600006, '3340': 87470023475.199997, '952': 92468682342.399994, '872': 84247916953.600006, '41': 86526802739.199997, '1': 83436435456.0, '1112': 88672754892.800003, '3180': 87359878348.800003, '650': 87677771366.399994, '1032': 83164440985.600006, '2934': 86538758963.199997, '912': 89912326963.199997, '201': 86990742323.199997, '2814': 86361583206.399994, '1783': 84502361702.399994, '992': 85719122329.600006, '610': 88012077875.199997, '2023': 88149007564.800003, '2854': 88967391641.600006, '1152': 91100512256.0, '121': 86541850624.0, '1863': 90301259366.399994, '241': 90058576691.199997, '161': 80672210944.0, '2694': 92854013132.800003, '1643': 88592817766.399994, '3260': 90426050969.600006, '2894': 87851374182.399994, '1603': 84064053657.600006, '1723': 87656452915.199997, '1823': 85346325708.800003, '1683': 90798863974.399994, '3100': 87510663577.600006, '410': 87637294694.399994, '530': 84392910028.800003, '370': 84853043200.0, '2063': 86975388876.800003, 'sum': 2801243774976.0}"
1,X1,8,4521503463833.6,4548055085875.2,4523358961254.4004,4550665486745.6016,"{'1304': 88847263744.0, '2734': 85553108172.800003, '281': 87701188608.0, '2409': 89626702643.199997, '1072': 87612257075.199997, '1783': 81304742707.199997, '1344': 88349237248.0, '1264': 86238836326.399994, '81': 89455625830.399994, '1903': 84755453952.0, '2814': 85007635251.199997, '832': 87139135078.399994, '1544': 86869649817.600006, '792': 87756487065.600006, '1943': 83589287526.399994, '2329': 83809309900.800003, '952': 88888036966.399994, '872': 82941351936.0, '41': 88311502438.399994, '1': 86073903923.199997, '1112': 89437681664.0, '2249': 89215501926.399994, '1504': 89018581401.600006, '1032': 78885064704.0, '1464': 89316546560.0, '2289': 85964880281.600006, '912': 90455835852.800003, '201': 89211219148.800003, '752': 87456052428.800003, '2369': 89948783001.600006, '992': 86775560192.0, '2774': 85727999590.399994, '2934': 87355274854.399994, '2449': 87144304640.0, '712': 85057110425.600006, '2854': 88747796070.399994, '1152': 86979607347.199997, '121': 84938473062.399994, '1863': 90119206502.399994, '241': 88803786342.399994, '1983': 86478709555.199997, '2654': 84496531865.600006, '161': 82198305996.800003, '1424': 86237344563.199997, '2694': 88151830937.600006, '2894': 87829418803.199997, '1823': 89228596838.399994, 'sum': 2775444953087.9995, '2169': 83508374732.800003, '2023': 93350696550.399994, '1384': 88226421964.800003, '2063': 85079262822.399994, '2209': 88183484416.0}","{'2734': 87365778636.800003, '281': 86850464153.600006, '450': 87834057932.800003, '1072': 89212942745.600006, '570': 89926217728.0, '2774': 89196128665.600006, '2654': 84950100787.199997, '3140': 88798407475.199997, '3060': 82644164198.399994, '81': 90215701708.800003, '490': 88833890304.0, '1903': 89150838374.399994, '3300': 90200288870.399994, '3220': 84731056947.199997, '1983': 91270284902.399994, '1943': 85672758067.199997, '3340': 87472048947.199997, '952': 92467663257.600006, '872': 84248293376.0, '41': 86527016960.0, '1': 83436412518.399994, '1112': 88670484889.600006, '3180': 87359286886.399994, '650': 87677249945.600006, '1032': 83165796352.0, '2934': 86538684825.600006, '912': 89912818892.800003, '201': 86991915008.0, '2814': 86361515212.800003, '1783': 84501274624.0, '992': 85718257664.0, '610': 88014928281.600006, '2023': 88149024768.0, '2854': 88967446118.399994, '1152': 91099384627.199997, '121': 86542009139.199997, '1863': 90300800614.399994, '241': 90057234432.0, '161': 80672983449.600006, '2694': 92852199424.0, '1643': 88595981516.800003, '3260': 90425477939.199997, '2894': 87850868326.399994, '1603': 84064879411.199997, '1723': 87656869478.399994, '1823': 85345270169.600006, '1683': 90798566195.199997, '3100': 87511508992.0, '410': 87636651212.800003, '530': 84392560640.0, '370': 84853106278.399994, '2063': 86975934873.600006, 'sum': 2801238287564.7998}"
1,X1,9,4521627169587.2,4548710943948.8,4523168590233.5996,4550485703475.1992,"{'1304': 88844104089.600006, '2734': 85548156928.0, '281': 87695935488.0, '2409': 89625683968.0, '1072': 87610396262.399994, '1783': 81300064256.0, '1344': 88346893107.199997, '1264': 86235643494.399994, '81': 89451409817.600006, '1903': 84747843584.0, '2814': 85002416537.600006, '832': 87137524121.600006, '1544': 86865917952.0, '792': 87756393267.199997, '1943': 83584811827.199997, '2329': 83810289664.0, '952': 88882138726.399994, '872': 82936082432.0, '41': 88308261683.199997, '1': 86073262489.600006, '1112': 89433341952.0, '2249': 89215061606.399994, '1504': 89015666278.399994, '1032': 78880786432.0, '1464': 89312724992.0, '2289': 85963080089.600006, '912': 90452858880.0, '201': 89207210803.199997, '752': 87454969446.399994, '2369': 89947650457.600006, '992': 86772862566.399994, '2774': 85721017139.199997, '2934': 87348828979.199997, '2449': 87144092876.800003, '712': 85056226508.800003, '2854': 88740788224.0, '1152': 86974727372.800003, '121': 84934714982.399994, '1863': 90112035635.199997, '241': 88799889408.0, '1983': 86472093286.399994, '2654': 84488370176.0, '161': 82195959808.0, '1424': 86233062604.800003, '2694': 88143989555.199997, '2894': 87823878963.199997, '1823': 89223791820.800003, 'sum': 2775286904422.4009, '2169': 83508610252.800003, '2023': 93342950604.800003, '1384': 88223820595.199997, '2063': 85076027801.600006, '2209': 88184270438.399994}","{'2734': 87362141798.399994, '281': 86846522982.399994, '450': 87830439116.800003, '1072': 89206657024.0, '570': 89925577113.600006, '2774': 89192584396.800003, '2654': 84946234163.199997, '3140': 88797849190.399994, '3060': 82641607475.199997, '81': 90212055859.199997, '490': 88830536499.199997, '1903': 89146931200.0, '3300': 90197191884.800003, '3220': 84729371852.800003, '1983': 91266141798.399994, '1943': 85668333977.600006, '3340': 87470204928.0, '952': 92462045184.0, '872': 84244418560.0, '41': 86524137881.600006, '1': 83432698675.199997, '1112': 88667373568.0, '3180': 87357269606.399994, '650': 87675037696.0, '1032': 83160272896.0, '2934': 86533003264.0, '912': 89909465088.0, '201': 86987023974.399994, '2814': 86356973158.399994, '1783': 84499650150.399994, '992': 85714483609.600006, '610': 88011863654.399994, '2023': 88144417587.199997, '2854': 88963314073.600006, '1152': 91094643097.600006, '121': 86537369190.399994, '1863': 90295252172.800003, '241': 90053319475.199997, '161': 80670083072.0, '2694': 92849592320.0, '1643': 88593351475.199997, '3260': 90422462464.0, '2894': 87846405734.399994, '1603': 84060939878.399994, '1723': 87653861376.0, '1823': 85342279270.399994, '1683': 90797126860.800003, '3100': 87508681932.800003, '410': 87635270451.199997, '530': 84390248038.399994, '370': 84849321984.0, '2063': 86971664793.600006, 'sum': 2801107489996.7998}"
1,X1,10,4521336752666.947,4548367993370.947,4523047563479.5791,4550395732399.1572,"{'1304': 88844626890.10527, '2734': 85548045797.052628, '281': 87690059776.0, '2409': 89623614086.736847, '1072': 87605583009.684204, '1783': 81296734531.368423, '1344': 88348462457.263153, '1264': 86237379314.526321, '81': 89447797382.736847, '1903': 84745920080.842102, '2814': 85001283691.789474, '832': 87134765487.157898, '1544': 86865661305.263153, '792': 87753875024.842102, '1943': 83583522708.210526, '2329': 83807872269.473679, '952': 88875644820.210526, '872': 82932808434.526321, '41': 88306429736.421051, '1': 86072249290.10527, '1112': 89428284038.736847, '2249': 89213062521.263153, '1504': 89016656303.157898, '1032': 78876015346.526321, '1464': 89312918689.684204, '2289': 85962035846.736847, '912': 90445722677.89473, '201': 89201271646.315796, '752': 87452304653.473679, '2369': 89946173224.421051, '992': 86767025313.684204, '2774': 85718307462.736847, '2934': 87346651136.0, '2449': 87141385916.631577, '712': 85054601539.368423, '2854': 88738212378.947372, '1152': 86970955237.052628, '121': 84931514583.578949, '1863': 90108726649.263153, '241': 88794166325.89473, '1983': 86470243381.89473, '2654': 84487753512.421051, '161': 82194106906.947372, '1424': 86235893975.578949, '2694': 88140565450.10527, '2894': 87823110790.736847, '1823': 89222114681.263153, 'sum': 2775184166265.2637, '2169': 83505808222.315796, '2023': 93341063922.526321, '1384': 88224487747.368423, '2063': 85072275563.789474, '2209': 88181811738.947372}","{'2734': 87358406656.0, '281': 86843786940.631577, '450': 87830101153.684204, '1072': 89203928010.10527, '570': 89923582706.526321, '2774': 89189839925.89473, '2654': 84943994448.842102, '3140': 88795515418.947372, '3060': 82641052510.315796, '81': 90207794661.052628, '490': 88829614834.526321, '1903': 89145034859.789474, '3300': 90196149517.473679, '3220': 84727080636.631577, '1983': 91262791464.421051, '1943': 85667570526.315796, '3340': 87467427516.631577, '952': 92460236368.842102, '872': 84241987907.368423, '41': 86522128922.947372, '1': 83431579648.0, '1112': 88665015134.315796, '3180': 87358087599.157898, '650': 87674265168.842102, '1032': 83159474176.0, '2934': 86530998703.157898, '912': 89905976373.89473, '201': 86986383791.157898, '2814': 86354650812.631577, '1783': 84496157642.10527, '992': 85712683008.0, '610': 88010578243.368423, '2023': 88141669645.473679, '2854': 88961549581.473679, '1152': 91093972453.052628, '121': 86536151040.0, '1863': 90293606723.368423, '241': 90051860372.210526, '161': 80667737249.684204, '2694': 92846265397.89473, '1643': 88592020533.89473, '3260': 90421856363.789474, '2894': 87843429537.684204, '1603': 84060703690.10527, '1723': 87653026762.10527, '1823': 85341462528.0, '1683': 90795587476.210526, '3100': 87507911087.157898, '410': 87633470733.473679, '530': 84390641664.0, '370': 84848610681.263153, '2063': 86970323590.736847, 'sum': 2801038448101.0518}"
