Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,41,0.1378618231668703,0.0005420415130353554,1.365861744340172,1.1794000155157438,70.11380648167517,0.3049000100104635,0.028390808902140963,0.562352434838213,0.00023110792772124448,0.00039281009331708404,0.30000000005482647,0.13755852706932314,0.1378618231668703,0.0005420415130353554,70.11380648167517,0.3049000100104635,24.229111993360313,0.1420445067513472,0,30.849407915752824,19
1,X,281,0.13263457260632225,0.0003229400740591775,1.0000034810009069,0.042795302189649775,78.99557695440745,0.25474773572579323,0.9954609213030755,0.7422970762793746,0.00016631801032071018,0.00037028198523458454,0.33192593067277376,0.02735009289726828,0.13263457260632225,0.0003229400740591775,78.99557695440745,0.25474773572579323,26.26330951082628,0.10612413758886412,0,29.82816714723969,19
1,X,872,0.13387719782237975,0.0003380238947468572,1.0000030660928712,0.038898051776930176,77.5469702537139,0.2552013214925708,0.9952602589348385,0.742934853890051,0.0013737294239133226,0.0003842928297324146,0.34419921940029785,0.03018585723668782,0.13387719782237975,0.0003380238947468572,77.5469702537139,0.2552013214925708,26.023240922812374,0.10794223472375034,0,36.07394947365086,19
1,X,1783,0.13111646289999676,0.00032913280488718977,1.0000005221127701,0.009404779140142427,80.10275395713035,0.25684813682914154,0.9974040013547535,0.7584099602646441,0.0010369739849856573,0.0003635490199630282,0.42545886929243615,0.03411528672062708,0.13111646289999676,0.00032913280488718977,80.10275395713035,0.25684813682914154,26.32658979348916,0.10720710331998645,0,35.15326935079882,19
1,X,2063,0.13180900976136806,0.0002960184221055722,1.0000085099469267,0.04352086854357595,79.4165636381808,0.23748583310803184,0.9958122751893403,0.7411402148643806,0.0010932863304707772,0.00033510873180328705,0.3300811471375321,0.023754585339975015,0.13180900976136806,0.0002960184221055722,79.4165636381808,0.23748583310803184,26.238930106044705,0.09812819457889037,0,33.18028828899842,19
1,X,sum,-9.206504215418671e-05,0.1509041922966216,0.5935228404052305,0.2917925547242885,1.0999999999999992,0.9873126862511341,0.99,0.26013485170900835,0.0,0.48666402005976156,0.3,0.019200442992649096,-9.206504215418671e-05,0.1509041922966216,1.0999999999999992,0.9873126862511341,-0.00025385012154565713,0.4160868490709715,0,2.2500000000001457,19
10,Y,41,0.13252316137360562,0.0003336079505852324,1.00000439341299,0.029281265686634472,73.98428826044668,0.24558670154983986,0.9900000799076609,0.7559343695058609,-0.00016726369135552238,0.00037274398345953005,0.3807107835149237,0.028395980603167587,0.13252316137360562,0.0003336079505852324,73.98428826044668,0.24558670154983986,24.576567222668633,0.10238666554344261,0,31.89813373973874,19
10,Y,281,0.12254739435863442,0.00029928169184375425,1.0000461433760897,0.03145423134045472,82.69903739914201,0.26730700057505885,0.9900065296065135,0.7559214017295486,-0.00029635826271707556,0.0003416025122294675,0.39923766659609466,0.029376914480549216,0.12254739435863442,0.00029928169184375425,82.69903739914201,0.26730700057505885,25.40355346401062,0.10291379467087441,0,17.609635631629576,19
10,Y,872,0.12381478238721226,0.0002938429241776938,1.0000052823024883,0.023317905562184382,82.16922103070813,0.27274418254047106,0.9900002647236511,0.7559339979866124,0.00036957945705357287,0.00035531556542348395,0.3205113082256908,0.025385208569934287,0.12381478238721226,0.0002938429241776938,82.16922103070813,0.27274418254047106,25.50184505539648,0.10405890133327204,0,27.87695607570747,19
10,Y,1783,0.12163149017994689,1.7462808417256185e-07,1.0005689128033468,0.9717800413634315,83.80029906391849,0.00017883381398320353,0.9999999999879355,0.7705120258538782,-0.00055663341431983,2.750607892485814e-07,0.39727516201933877,2.1593042700246423e-05,0.12163149017994689,1.7462808417256185e-07,83.80029906391849,0.00017883381398320353,25.5494485127353,6.571442517213794e-05,0,27.70026517461105,19
